상호명	위도	경도	업종소분류	행정동	주소
그린랜드	37.2078810778716	127.097872252436	기타 교육지원 서비스업	동탄5동	경기도 화성시 동탄대로21길 10
리더스_박명아_푸른마을센터장	37.1999875146386	127.07344160571	기타 교육지원 서비스업	동탄1동	경기도 화성시 동탄문화센터로 75
스완필라테스동탄호수점	37.1721191228863	127.107306951298	요가/필라테스 학원	동탄7동	경기도 화성시 동탄대로 198
아이엠셰프	37.1711532627029	127.118576608735	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 263
서로에듀	37.206553436217	127.111568804014	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 690
마이올필라테스&요가	37.2083012575052	127.062927886237	요가/필라테스 학원	동탄1동	경기도 화성시 동탄지성로 109
라온피아노	37.1588512627378	127.111960240179	음악학원	동탄8동	경기도 화성시 동탄대로4가길 26
김은총기타교습소	37.1677580475961	127.10726700722	음악학원	동탄7동	경기도 화성시 동탄순환대로 127-23
라탄츄미	37.173253011675	127.118287127933	기타 기술/직업 훈련학원	동탄7동	경기도 화성시 동탄순환대로17길 15
세움국어	37.173253011675	127.118287127933	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로17길 15
뉴턴과학교습소	37.1990191644781	127.113134661046	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 134
리틀윙기타음악교습소	37.2054999462764	127.061100651667	음악학원	동탄1동	경기도 화성시 동탄공원로2길 14-13
인트수학교습소	37.2061177780061	127.114868794752	입시·교과학원	동탄5동	경기도 화성시 지산2길 11-16
오니A&D	37.2070339676268	127.073065420224	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄반석로 208
이서음악학원	37.1617893635397	127.111266554097	음악학원	동탄8동	경기도 화성시 동탄대로4길 47
앞선국어학원	37.2003333883345	127.114499578025	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-20
규방숲	37.204937501719	127.114765622937	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 지산2길 20-16
오늘의미술학원	37.1673976356699	127.107255238632	미술학원	동탄7동	경기도 화성시 동탄순환대로 127-19
아이키키어린이미술관미술학원	37.2014112473267	127.108542414378	미술학원	동탄4동	경기도 화성시 동탄대로시범길 193
리드인독서논술동탄북학원	37.2073669793915	127.073674059106	입시·교과학원	동탄1동	경기도 화성시 동탄원천로 163
1티어학원	37.1665506232257	127.107276559848	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-9
유노점프	37.1993481878318	127.056207136985	요가/필라테스 학원	동탄3동	경기도 화성시 10용사로 349-3
점핑클럽음악줄넘기장지동점	37.1618173422017	127.110253341016	요가/필라테스 학원	동탄8동	경기도 화성시 동탄대로4길 39
하스피아	37.2078810778716	127.097872252436	청소년 수련시설	동탄5동	경기도 화성시 동탄대로21길 10
퍼플카우미술	37.2017613707588	127.099756754452	미술학원	동탄4동	경기도 화성시 동탄대로시범길 276
권지단국어독서전문교육학원	37.1721191228863	127.107306951298	입시·교과학원	동탄7동	경기도 화성시 동탄대로 198
늘봄피아노음악교습소	37.1615645044454	127.100739674974	음악학원	동탄8동	경기도 화성시 동탄대로1길 32
디앤에이어학원	37.2065273868067	127.110521119089	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 693
에코필라테스+동탄	37.1933466377785	127.073637908229	요가/필라테스 학원	동탄2동	경기도 화성시 동탄솔빛로 52
엘리짐EllyGym	37.1993481878318	127.056207136985	요가/필라테스 학원	동탄3동	경기도 화성시 10용사로 349-3
마크라메로드	37.2097067515881	127.063199425181	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄반송1길 26-18
제이리어학원	37.2061506428492	127.098376941079	외국어학원	동탄5동	경기도 화성시 동탄대로 587
테이블소잉	37.2173058987381	127.056682388895	기타 기술/직업 훈련학원	동탄3동	경기도 화성시 여울로4길 31-11
명인에듀대치명인학원	37.194210985029	127.074697487521	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 64
케이에이지이영재교육학술원학원	37.1944180776301	127.074934219176	그 외 기타 교육기관	동탄2동	경기도 화성시 동탄솔빛로 68
미남상회	37.2066021625442	127.097172169024	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄대로21가길 14-32
그리다미술교습소	37.1991264634882	127.104213798636	미술학원	동탄4동	경기도 화성시 동탄대로시범길 53
잉큐영어교실	37.2109213311772	127.093268519344	입시·교과학원	동탄5동	경기도 화성시 동탄기흥로 570-6
주교육컨설팅	37.1734058917945	127.098953777727	교육컨설팅업	동탄7동	경기도 화성시 동탄대로9가길 23
파머스서연국제캠퍼스어학원	37.1617893635397	127.111266554097	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 47
세종발레아카데미	37.1967050528422	127.077572152617	기타 예술/스포츠 교육기관	동탄2동	경기도 화성시 노작로4길 8
퍼플보컬실용음악학원	37.1939679417971	127.074314300854	음악학원	동탄2동	경기도 화성시 동탄솔빛로 62
토피아동탄중앙어학원	37.2067878574416	127.111411438328	외국어학원	동탄5동	경기도 화성시 동탄순환대로 692
캘리핏스튜디오	37.2042958529823	127.096707360023	레크리에이션 교육기관	동탄6동	경기도 화성시 동탄역로 196
큐맥스	37.2056509664115	127.113065705432	입시·교과학원	동탄5동	경기도 화성시 지산2길 10
유어필라테스	37.2093681443638	127.055640030322	요가/필라테스 학원	동탄3동	경기도 화성시 동탄숲속로 69-1
오늘;요가	37.2104075540966	127.066872594438	요가/필라테스 학원	동탄1동	경기도 화성시 동탄반송3길 46-5
영어공작소영어교습소	37.2060458578007	127.114699711574	입시·교과학원	동탄5동	경기도 화성시 지산2길 11-14
와이에이치교육	37.1677580475961	127.10726700722	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-23
에이ptstudio	37.2012951532009	127.096951345003	요가/필라테스 학원	동탄6동	경기도 화성시 동탄역로 156
헤일리영어공부방	37.1908272050701	127.123551683139	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로20길 13
과학숲	37.1826631576118	127.124033889059	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로18길 16
차지혜뮤엠영어	37.2172686279886	127.109736857316	입시·교과학원	동탄5동	경기도 화성시 동탄대로24가길 7
아이티트랜드	37.211956272639	127.105515745132	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄영천로 108-10
인생뮤직	37.2059799606726	127.07270392606	음악학원	동탄1동	경기도 화성시 동탄중심상가2길 5
동탄CRM아카데미코딩로봇메이커스학원	37.1677580475961	127.10726700722	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-23
아트갤러리피앤엘	37.1980389472088	127.07705538456	기타 예술/스포츠 교육기관	동탄2동	경기도 화성시 노작로4길 26
스튜디오쉼	37.1855220466493	127.091514206416	기타 기술/직업 훈련학원	동탄6동	경기도 화성시 동탄기흥로277번길 12
아이엘씨공예교육	37.2107888806478	127.089764738462	레크리에이션 교육기관	동탄5동	경기도 화성시 동탄첨단산업1로 27
해요필라테스	37.2012951532009	127.096951345003	요가/필라테스 학원	동탄6동	경기도 화성시 동탄역로 156
꿈꾸는다락방	37.2107888806478	127.089764738462	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄첨단산업1로 27
이라랭귀지학원	37.2076184728638	127.109644026253	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 707
보스턴잉글리쉬	37.2012951532009	127.096951345003	입시·교과학원	동탄6동	경기도 화성시 동탄역로 156
티에스영어위드튼튼마스터클럽학원	37.1617888124473	127.111851988761	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 53
아로마스토리	37.2029594558877	127.060174915509	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄공원로1길 22-6
플로우영어학원	37.1942926303653	127.073819038187	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 61
지안색소폰스튜디오	37.2095284044007	127.059605592459	음악학원	동탄3동	경기도 화성시 동탄지성로 143
포에스축구클럽	37.1508571740043	127.122777450026	요가/필라테스 학원	동탄8동	경기도 화성시 경기동로 470-17
탁필라테스	37.1665506232257	127.107276559848	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로 127-9
에슬릿요가	37.2010417304719	127.073465155465	요가/필라테스 학원	동탄1동	경기도 화성시 노작로 147
민승기수학교습소	37.1705911945889	127.112844553486	입시·교과학원	동탄7동	경기도 화성시 동탄대로8길 58
언니네필라테스	37.2060882385501	127.072456200919	요가/필라테스 학원	동탄1동	경기도 화성시 동탄반석로 196
씨엠에스남동탄영재교육센터	37.1660820641811	127.107287156603	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-5
띠룩띠룩	37.2033556366448	127.060727192961	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄공원로1길 26-18
나바시필라테스	37.1950448416743	127.08097197471	요가/필라테스 학원	동탄2동	경기도 화성시 노작로3길 3
수학알다학원	37.1617888124473	127.111851988761	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 53
버블캔디	37.20283714393	127.124585058484	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 동탄치동천로2길 4-8
더프라임어학원	37.2075071893787	127.06504507818	외국어학원	동탄1동	경기도 화성시 동탄지성로 92
인물학과학교습소	37.1990191644781	127.113134661046	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 134
에이앤씨	37.1677580475961	127.10726700722	음악학원	동탄7동	경기도 화성시 동탄순환대로 127-23
트리티니음악학원	37.2100058359062	127.059853809826	음악학원	동탄3동	경기도 화성시 동탄지성로 144
서연점리드인독서논술학원	37.1617888124473	127.111851988761	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 53
잉글리시아이	37.1993481878318	127.056207136985	입시·교과학원	동탄3동	경기도 화성시 10용사로 349-3
에비뉴305	37.1687376477149	127.110049464923	입시·교과학원	동탄7동	경기도 화성시 동탄대로6길 29
씨아이제이에듀	37.2012011612245	127.090474294242	기타 교육지원 서비스업	동탄6동	경기도 화성시 동탄기흥로 447-28
라임에듀	37.206500297723	127.06074097759	입시·교과학원	동탄1동	경기도 화성시 동탄공원로2길 7
더스테이지아르떼담담	37.2007211334138	127.114196031541	기타 예술/스포츠 교육기관	동탄4동	경기도 화성시 동탄대로시범길 148-58
내집마련스쿨	37.1641109288612	127.104852487101	그 외 기타 교육기관	동탄8동	경기도 화성시 동탄대로3길 34
파이드로스수학전문학원	37.1974801470596	127.090041833871	입시·교과학원	동탄6동	경기도 화성시 동탄감배산로 124-6
김동한수학교습소	37.1990191644781	127.113134661046	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 134
잉글리시아이남	37.1996819805993	127.072100893364	입시·교과학원	동탄1동	경기도 화성시 동탄문화센터로 61
잉글리시아이스마트해법수학학원	37.2163849415316	127.110445365738	입시·교과학원	동탄5동	경기도 화성시 동탄대로24길 74
더나은교육	37.1996101698556	127.071650265372	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 120
감성이십사	37.1982867913599	127.052173910825	기타 예술/스포츠 교육기관	동탄3동	경기도 화성시 남여울1길 5-17
씨엔비에듀케이션	37.1978164217484	127.097769147989	기타 기술/직업 훈련학원	동탄6동	경기도 화성시 동탄오산로 86-7
스텝업잉글리시아카데미	37.2111428386051	127.097921527961	기타 교육지원 서비스업	동탄5동	경기도 화성시 동탄대로 643
엘브릿지주	37.2002261730361	127.113553233348	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-58
4차융합교육원	37.2152048548769	127.099977245696	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄대로 677-12
어반음악학원	37.1826631576118	127.124033889059	음악학원	동탄9동	경기도 화성시 동탄순환대로20길 118
